,Question,Predict_CategoryIndex,Predict_Category
1324,過期報紙置於何處？可外借嗎？,64,false
1325,校外人士可以進館嗎？,9,其他
1326,請問圖書館開放時間？,361,閱覽流通
1327,我的學生證為什麼沒有辦法刷卡進館？,83,入館與開放時間
1328,沒帶學生證是否可以入館？,184,入館服務
1329,自館藏查詢系統中查到資料，去那兒找書？,103,館藏檢索(Web OPAC)
1330,為什麼有些資料在館藏查詢系統的館藏地註明為「1F流通台」？,103,館藏檢索(Web OPAC)
1331,請問我查到的書籍狀態是「館藏保留中」，是指什麼意思，我可以借閱嗎？,103,館藏檢索(Web OPAC)
1332,我查到的書籍狀態為『館內架上』，但在書架上卻找不到？,103,館藏檢索(Web OPAC)
1333,請問我借的書借期是幾週？,120,借閱問題
1334,如何預約？,120,借閱問題
1335,我在網上預約了一本書，預約保留日期是07/05/2004，預約順位是21，那請問我什麼時候才能借到這本書？而圖書館方面會如何通知我呢？,120,借閱問題
1336,是否可請他人代領預約書？,120,借閱問題
1337,如何查看自己所借圖書？如何續借？可以續借多久？,120,借閱問題
1338,我的資料為什麼不能續借？,335,借閱服務
1339,請問還書箱如何使用？,120,借閱問題
1340,逾期會有通知嗎？何時會通知？,183,資料借還
1341,逾期罰款的計算方式？,335,借閱服務
1342,如果圖書逾期罰款一直不處理，那麼會有什麼後果嗎？像是不能畢業之類的?,120,借閱問題
1343,延修生是否還有資格權益到圖書館借書？,120,借閱問題
1344,校外讀者可以借書嗎？,335,借閱服務
1345,如果向圖書館所借之書已遺失，該如何處理？,120,借閱問題
1346,我的電腦能上網，我要如何使用圖書館的電子資源及資料庫呢?,189,資料庫利用
1347,"電子期刊及其他需權限之閱覽部分,可否考慮開放給校友使用?",121,資料庫檢索
1348,在家或宿舍可不可以使用圖書館的資料庫呢?,121,資料庫檢索
1349,如何觀看以PDF格式儲存的全文資料?,121,資料庫檢索
1350,圖書館有收藏過期的報紙嗎?,431,期刊檢索
1351,如何查詢館藏期刊？,105,三樓期刊資料
1352,想查詢某篇期刊文獻，若本館無該期刊或有該期刊卻缺期，如何取得原文？,122,期刊資料與報紙
1353,各系館藏期刊目錄的刊期那些M`A`BM`Q`SM字母代表什麼意思?,77,期刊
1354,期刊資料為什麼不能外借？,105,三樓期刊資料
1355,請問2樓期刊不是有些有附光碟嗎? 那個光碟要去那裡借啊？,77,期刊
1356,請問多媒體中心的開放時間?,106,多媒體服務
1357,請問可否自行攜帶視聽資料到多媒體中心使用？,106,多媒體服務
1358,請問如何使用多媒體中心的視聽資料?,106,多媒體服務
1359,請問網頁上哪裡可以預約VCD或DVD呢？,106,多媒體服務
1360,多媒體中心的資料可以外借嗎？,106,多媒體服務
1361,為什麼學校圖書館變大了，可是藏書的量並沒有增加，且都舊舊的？,123,採購服務
1362,請問圖書館能捐書嗎？,112,贈書
1363,請問圖書館可以幫人代訂原文參考書嗎?,123,採購服務
1364,請問成大的圖書怎麼借啊？,71,館際合作
1365,如果我需要的資料，在我們圖書館沒有，請問有什麼方法可以獲得？,96,館內找資料問題
1366,國內各單位皆未收藏我要的資料，該如何申請文獻的服務呢？,71,館際合作
1367,請問參考區的書可以外借嗎？,124,參考書利用
1368,請問老師指定的參考書可以外借嗎？,379,借閱書籍
1369,該如何查找老師的指定參考書？,393,老師指定參考書相關問題
1370,如何申請討論室？,91,場地使用
1371,如何申請研究小間？,188,場地利用
1372,請問如何申請使用圖書館視訊廳？,91,場地使用
1373,請問自習中心的作用？,125,自學中心
1374,到自學中心看書可以帶背包進去嗎？ 如果有需要到3F、 4F 查資料，是否可以帶自已的書上去呢？？,125,自學中心
1375,圖書館地下室的電腦只可以給上課時間用嗎？有沒有開放給一般學生平時使用？,125,自學中心
1376,資訊檢索室外的電腦為何不能連上其他的網站？,126,電腦設備與網路使用
1377,用Notebook上網如何設定？,126,電腦設備與網路使用
1378,為什麼圖書館的電腦教室沒有office啊!那我們就沒辦法用word做作業了.或使用excel....等？,126,電腦設備與網路使用
1379,可以用圖書館的電腦列印作業嗎？,195,場地及設施
1380,影印服務？,127,影印服務
1381,為何學校的影印機不能直接縮放呢？,127,影印服務
1382,有提供彩色影印嗎？,268,影印與列印
1383,學生證遺失怎麼辦？,9,其他
1384,展示的新書可以馬上外借嗎？,9,其他
1385,如何向圖書館推薦圖書？,9,其他
1386,推薦的新書是否享有預約權？,9,其他
1387,請問書刊推薦說採購中!那時間是要採購多久？,9,其他
1388,工讀生的徵選條件？,9,其他
1389,我的學生證為什麼沒有辦法刷卡進館?,83,入館與開放時間
1390,圖書館開放時間?國定假日有開館嗎?,83,入館與開放時間
1391,校外人士可以進館嗎?可以借書嗎?,83,入館與開放時間
1392,學生證遺失怎麼辦?,83,入館與開放時間
1393,食物可以帶進館嗎?,83,入館與開放時間
1394,休學了還可以借書嗎?可以辦校友證嗎?,128,借書
1395,如何借已外借的資料?,128,借書
1396,如何借視聽資料?,128,借書
1397,如何借館藏狀態為「編目中」的圖書?,128,借書
1398,我可以代替別人借書或續借嗎?,128,借書
1399,視聽資料一次可以借幾件，借多久?,128,借書
1400,剛還的書可以馬上再借嗎?,395,館藏使用規則
1401,校友借書證可借幾本書?,128,借書
1402,畢業紀念冊放在那裡?可以外借嗎?,128,借書
1403,寒、暑假借書何時開始?可以續借嗎?,128,借書
1404,期刊、參考書、珍藏書可以外借嗎?,128,借書
1405,資料未借出，可是架上找不到?,128,借書
1406,新進圖書或影片放在哪裡?如何可查到清單?,115,視聽資料
1407,可用郵寄方式還書嗎?,395,館藏使用規則
1408,可以在不同校區圖書館還書嗎?,129,還書
1409,忘了帶借書的附件(光碟、解答本……等)可先還書嗎?,395,館藏使用規則
1410,閉館可以還書嗎?,395,館藏使用規則
1411,如何辦理續借?,64,false
1412,我的資料為什麼不能續借?,183,資料借還
1413,借書後可以馬上辦理續借嗎?,130,續借
1414,可以預約高雄校區的圖書嗎?如何使用其他校區的圖書?,131,預約
1415,如何辦理預約?,131,預約
1416,是否可請他人代領預約書?,131,預約
1417,是否有限制可預約的冊數?,131,預約
1418,預約資料到館，會通知嗎?如何借?,395,館藏使用規則
1419,外借的書逾期了怎麼辦？,183,資料借還
1420,逾期的書可以續借嗎？,23,借還書
1421,逾期會有通知嗎？何時會通知？,183,資料借還
1422,逾期罰款不繳，有何影響？,183,資料借還
1423,逾期罰款的繳交方式？,335,借閱服務
1424,圖書遺失如何處理?,472,圖書資料的借還問題
1425,圖書附件（如光碟）遺失如何處理?,133,遺失館藏
1426,校友借書證遺失時，要如何補辦?,10,校友服務
1427,如何查尋個人借閱記錄?,86,個人借閱紀錄
1428,我的借閱記錄有問題，怎麼辦?,86,個人借閱紀錄
1429,個人借閱記錄的密碼出現錯誤?,86,個人借閱紀錄
1430,若有借書問題，請問要找誰詢問?,86,個人借閱紀錄
1431,如何借用視聽資料?,115,視聽資料
1432,視聽區座位如何借用?一次可以借多久?,115,視聽資料
1433,新進圖書或影片放在哪裡?如何可查到清單?,115,視聽資料
1434,本校博碩士論文有電子檔全文嗎?,135,博碩士論文
1435,如何查尋本校歷屆博碩士論文?,135,博碩士論文
1436,如何知道某種期刊有沒有館藏?,77,期刊
1437,圖書館有沒有「空中英語教室」?,77,期刊
1438,期刊能否外借?,77,期刊
1439,在家可以使用本校電子資料庫嗎?,59,電子資源
1440,如何看到電子書的全文?,59,電子資源
1441,無法開啟資料庫的全文(full text)?,59,電子資源
1442,如何在圖書館使用無線上網？,88,網路連線
1443,在圖書館無線上網需要帳號和密碼嗎？,88,網路連線
1444,何謂館際合作（ILL）？,71,館際合作
1445,「館際借書證」如何申請?,71,館際合作
1446,「館際借書證」如何使用?,71,館際合作
1447,「館際借書證」有哪些合作學校?可借幾冊書?借期多久?,71,館際合作
1448,「館際借書證」使用注意事項為何?,71,館際合作
1449,「館際借書證」遺失了怎麼辦?,71,館際合作
1450,何謂「全國文獻傳遞服務系統」?,71,館際合作
1451,「全國文獻傳遞服務系統(NDDS)」的收費標準及借書期限為何?,71,館際合作
1452,「全國文獻傳遞服務系統(NDDS)」的帳號密碼為何?,71,館際合作
1453,如何透過「全國文獻傳遞服務系統(NDDS)」申請館際複印／借書？,71,館際合作
1454,如何透過「全國文獻傳遞服務系統(NDDS)」取得他校研究生的畢業論文？,71,館際合作
1455,何謂Ariel？,89,館際借書與複印
1456,「全國文獻傳遞服務系統(NDDS)」申請複印/借書需要付費嗎？ 如何支付？,71,館際合作
1457,如何取消「全國文獻傳遞服務系統(NDDS)」申請件？,71,館際合作
1458,「全國文獻傳遞服務系統(NDDS)」複印／借書所需的時間？,71,館際合作
1459,圖書館內是否有掃描器可以使用？,92,環境與設備
1460,圖書館的燈壞了，怎麼辦？,92,環境與設備
1461,圖書館的空調為什麼忽冷忽熱？,91,場地使用
1462,影印機及掃描機在哪裡？影印卡可在何處購買？,91,場地使用
1463,館內有飲水機嗎？,91,場地使用
1464,圖書館內是否有掃描器可以使用?,92,環境與設備
1465,圖書館的燈壞了，怎麼辦?,92,環境與設備
1466,圖書館為什麼忽冷忽熱?,92,環境與設備
1467,影印機及掃描機在哪裡？影印卡可在何處購買?,92,環境與設備
1468,館內有飲水機嗎?,92,環境與設備
1469,如何辦理校友借書證?使用方式？,10,校友服務
1470,校友可以回學校圖書館嗎？,10,校友服務
1471,校友可以在館內使用電腦設備嗎？,10,校友服務
1472,校友可以使用電子資源嗎？,10,校友服務
1473,校友借書證可借幾本書？,183,資料借還
1474,薦購書籍或視聽資料，有何限制?,136,推薦購買與贈送
1475,薦購新書，要多久上能上架?,136,推薦購買與贈送
1476,薦購資料到館時，圖書館是否會主動告知我?,136,推薦購買與贈送
1477,可以多買一些熱門院線片嗎?,136,推薦購買與贈送
1478,如何將書贈送給學校?有何限制?,136,推薦購買與贈送
1479,贈書收取時間及地點?,136,推薦購買與贈送
1480,想詢問我所薦購資料的處理進度?,136,推薦購買與贈送
1481,圖書館可否代買圖書?,136,推薦購買與贈送
1482,與圖書館聯絡的方式有哪些？,137,圖書館概況
1483,本校圖書館服務對象有哪些？,137,圖書館概況
1484,圖書館開館的時間為何？,40,開放時間
1485,圖書館各組業務為何？,137,圖書館概況
1486,請問圖書館購書經費之運用及採購程序如何？,138,圖書採購問題
1487,私人藏書想送給圖書館，該如何處理？,138,圖書採購問題
1488,學生可否薦購圖書資料？,138,圖書採購問題
1489,圖書館可否替學生購買書籍？,138,圖書採購問題
1490,本校圖書館採用何種分類系統？分類號所代表的意義為何？,139,圖書分類問題
1491,索書號上方的英文字母，代表的意義為何？,140,圖書典藏位置
1492,如何申請兩校區圖書代借代還服務？,0,借閱規則及服務
1493,本校學生之借書冊數與期限為何？,0,借閱規則及服務
1494,如何預約圖書？,171,圖書借閱
1495,如何辦理續借？,64,false
1496,閉館時利用還書箱還書，還書日期如何認定？,171,圖書借閱
1497,讀者忘記密碼？,141,圖書流通問題
1498,如何辦理學生借書證？若不慎遺失，如何處理？,287,圖書借閱相關問題
1499,如何查詢個人借閱記錄？,232,典藏閱覽
1500,圖書館對於借書逾期未還者，如何處理？,0,借閱規則及服務
1501,哪些圖書資料不可外借？,183,資料借還
1502,經由「本校館藏查詢」查到某書，但書架上卻找不到，原因是什麼？,142,找書問題
1503,書架上找不到需要的書，該如何處理？,142,找書問題
1504,館際合作借書證如何辦理?,143,館際合作問題
1505,請問「文獻傳遞服務」如何申請？,71,館際合作
1506,本校博碩士生應屆畢業生，如何上傳論文電子全文？,177,本校碩博士論文
1507,學位論文電子檔提交時所登入的帳號密碼是什麼？,177,本校碩博士論文
